,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
6321,"[' Gulahmed', 'Khaadi']","[' Bonanza', ' Borjan']",0.06818181818181818,0.03409090909090909,0.011363636363636364,0.16666666666666669,4.88888888888889,0.009039256198347109,1.1590909090909092
6322,"[' Gulahmed', ' Borjan']","[' Bonanza', 'Khaadi']",0.045454545454545456,0.09090909090909091,0.011363636363636364,0.25,2.75,0.007231404958677686,1.2121212121212122
6323,"[' Bonanza', 'Khaadi']","[' Gulahmed', ' Borjan']",0.09090909090909091,0.045454545454545456,0.011363636363636364,0.125,2.75,0.007231404958677686,1.090909090909091
6324,"[' Bonanza', ' Borjan']","[' Gulahmed', 'Khaadi']",0.03409090909090909,0.06818181818181818,0.011363636363636364,0.33333333333333337,4.88888888888889,0.009039256198347109,1.397727272727273
6325,"['Khaadi', ' Borjan']","[' Gulahmed', ' Bonanza']",0.06818181818181818,0.06818181818181818,0.011363636363636364,0.16666666666666669,2.444444444444445,0.006714876033057852,1.1181818181818184
6326,[' Gulahmed'],"[' Bonanza', 'Khaadi', ' Borjan']",0.19318181818181818,0.011363636363636364,0.011363636363636364,0.05882352941176471,5.176470588235294,0.009168388429752067,1.0504261363636365
6327,[' Bonanza'],"[' Gulahmed', 'Khaadi', ' Borjan']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
6328,['Khaadi'],"[' Gulahmed', ' Bonanza', ' Borjan']",0.2727272727272727,0.022727272727272728,0.011363636363636364,0.04166666666666667,1.8333333333333335,0.005165289256198348,1.0197628458498023
6329,[' Borjan'],"[' Gulahmed', ' Bonanza', 'Khaadi']",0.2727272727272727,0.03409090909090909,0.011363636363636364,0.04166666666666667,1.2222222222222225,0.0020661157024793406,1.007905138339921
6330,"[' Outfitter', ' Ndure', ' Bonanza']",[' Borjan'],0.011363636363636364,0.2727272727272727,0.011363636363636364,1.0,3.666666666666667,0.008264462809917356,inf
6331,"[' Outfitter', ' Ndure', ' Borjan']",[' Bonanza'],0.045454545454545456,0.26136363636363635,0.011363636363636364,0.25,0.9565217391304348,-0.0005165289256198347,0.9848484848484849
6332,"[' Ndure', ' Bonanza', ' Borjan']",[' Outfitter'],0.011363636363636364,0.4772727272727273,0.011363636363636364,1.0,2.0952380952380953,0.005940082644628099,inf
6333,"[' Outfitter', ' Bonanza', ' Borjan']",[' Ndure'],0.011363636363636364,0.25,0.011363636363636364,1.0,4.0,0.008522727272727272,inf
6334,"[' Outfitter', ' Ndure']","[' Bonanza', ' Borjan']",0.125,0.03409090909090909,0.011363636363636364,0.09090909090909091,2.666666666666667,0.007102272727272728,1.0625
6335,"[' Ndure', ' Bonanza']","[' Outfitter', ' Borjan']",0.056818181818181816,0.11363636363636363,0.011363636363636364,0.2,1.7600000000000002,0.004907024793388431,1.1079545454545454
6336,"[' Ndure', ' Borjan']","[' Outfitter', ' Bonanza']",0.07954545454545454,0.07954545454545454,0.011363636363636364,0.14285714285714288,1.795918367346939,0.005036157024793389,1.0738636363636365
6337,"[' Outfitter', ' Bonanza']","[' Ndure', ' Borjan']",0.07954545454545454,0.07954545454545454,0.011363636363636364,0.14285714285714288,1.795918367346939,0.005036157024793389,1.0738636363636365
6338,"[' Outfitter', ' Borjan']","[' Ndure', ' Bonanza']",0.11363636363636363,0.056818181818181816,0.011363636363636364,0.1,1.7600000000000002,0.004907024793388431,1.047979797979798
6339,"[' Bonanza', ' Borjan']","[' Outfitter', ' Ndure']",0.03409090909090909,0.125,0.011363636363636364,0.33333333333333337,2.666666666666667,0.007102272727272728,1.3125
6340,[' Ndure'],"[' Outfitter', ' Bonanza', ' Borjan']",0.25,0.011363636363636364,0.011363636363636364,0.045454545454545456,4.0,0.008522727272727272,1.0357142857142856
6341,[' Outfitter'],"[' Ndure', ' Bonanza', ' Borjan']",0.4772727272727273,0.011363636363636364,0.011363636363636364,0.023809523809523808,2.095238095238095,0.005940082644628099,1.012749445676275
6342,[' Bonanza'],"[' Outfitter', ' Ndure', ' Borjan']",0.26136363636363635,0.045454545454545456,0.011363636363636364,0.04347826086956522,0.9565217391304349,-0.0005165289256198347,0.9979338842975207
6343,[' Borjan'],"[' Outfitter', ' Ndure', ' Bonanza']",0.2727272727272727,0.011363636363636364,0.011363636363636364,0.04166666666666667,3.666666666666667,0.008264462809917356,1.0316205533596838
6344,"['Sana Safinaz', ' Ndure', ' Bonanza']",[' Borjan'],0.011363636363636364,0.2727272727272727,0.011363636363636364,1.0,3.666666666666667,0.008264462809917356,inf
6345,"['Sana Safinaz', ' Ndure', ' Borjan']",[' Bonanza'],0.011363636363636364,0.26136363636363635,0.011363636363636364,1.0,3.8260869565217392,0.008393595041322314,inf
6346,"['Sana Safinaz', ' Bonanza', ' Borjan']",[' Ndure'],0.011363636363636364,0.25,0.011363636363636364,1.0,4.0,0.008522727272727272,inf
6347,"[' Ndure', ' Bonanza', ' Borjan']",['Sana Safinaz'],0.011363636363636364,0.03409090909090909,0.011363636363636364,1.0,29.333333333333336,0.010976239669421487,inf
6348,"['Sana Safinaz', ' Ndure']","[' Bonanza', ' Borjan']",0.011363636363636364,0.03409090909090909,0.011363636363636364,1.0,29.333333333333336,0.010976239669421487,inf
6349,"['Sana Safinaz', ' Bonanza']","[' Ndure', ' Borjan']",0.011363636363636364,0.07954545454545454,0.011363636363636364,1.0,12.571428571428571,0.010459710743801653,inf
6350,"['Sana Safinaz', ' Borjan']","[' Ndure', ' Bonanza']",0.011363636363636364,0.056818181818181816,0.011363636363636364,1.0,17.6,0.010717975206611571,inf
6351,"[' Ndure', ' Bonanza']","['Sana Safinaz', ' Borjan']",0.056818181818181816,0.011363636363636364,0.011363636363636364,0.2,17.6,0.010717975206611571,1.2357954545454546
6352,"[' Ndure', ' Borjan']","['Sana Safinaz', ' Bonanza']",0.07954545454545454,0.011363636363636364,0.011363636363636364,0.14285714285714288,12.571428571428573,0.010459710743801653,1.153409090909091
6353,"[' Bonanza', ' Borjan']","['Sana Safinaz', ' Ndure']",0.03409090909090909,0.011363636363636364,0.011363636363636364,0.33333333333333337,29.333333333333336,0.010976239669421487,1.4829545454545456
6354,['Sana Safinaz'],"[' Ndure', ' Bonanza', ' Borjan']",0.03409090909090909,0.011363636363636364,0.011363636363636364,0.33333333333333337,29.333333333333336,0.010976239669421487,1.4829545454545456
6355,[' Ndure'],"['Sana Safinaz', ' Bonanza', ' Borjan']",0.25,0.011363636363636364,0.011363636363636364,0.045454545454545456,4.0,0.008522727272727272,1.0357142857142856
6356,[' Bonanza'],"['Sana Safinaz', ' Ndure', ' Borjan']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
6357,[' Borjan'],"['Sana Safinaz', ' Ndure', ' Bonanza']",0.2727272727272727,0.011363636363636364,0.011363636363636364,0.04166666666666667,3.666666666666667,0.008264462809917356,1.0316205533596838
6358,"['Sana Safinaz', ' Outfitter', ' Bonanza']",[' Borjan'],0.011363636363636364,0.2727272727272727,0.011363636363636364,1.0,3.666666666666667,0.008264462809917356,inf
6359,"['Sana Safinaz', ' Outfitter', ' Borjan']",[' Bonanza'],0.011363636363636364,0.26136363636363635,0.011363636363636364,1.0,3.8260869565217392,0.008393595041322314,inf
6360,"['Sana Safinaz', ' Bonanza', ' Borjan']",[' Outfitter'],0.011363636363636364,0.4772727272727273,0.011363636363636364,1.0,2.0952380952380953,0.005940082644628099,inf
6361,"[' Outfitter', ' Bonanza', ' Borjan']",['Sana Safinaz'],0.011363636363636364,0.03409090909090909,0.011363636363636364,1.0,29.333333333333336,0.010976239669421487,inf
6362,"['Sana Safinaz', ' Outfitter']","[' Bonanza', ' Borjan']",0.011363636363636364,0.03409090909090909,0.011363636363636364,1.0,29.333333333333336,0.010976239669421487,inf
6363,"['Sana Safinaz', ' Bonanza']","[' Outfitter', ' Borjan']",0.011363636363636364,0.11363636363636363,0.011363636363636364,1.0,8.8,0.010072314049586778,inf
6364,"['Sana Safinaz', ' Borjan']","[' Outfitter', ' Bonanza']",0.011363636363636364,0.07954545454545454,0.011363636363636364,1.0,12.571428571428571,0.010459710743801653,inf
6365,"[' Outfitter', ' Bonanza']","['Sana Safinaz', ' Borjan']",0.07954545454545454,0.011363636363636364,0.011363636363636364,0.14285714285714288,12.571428571428573,0.010459710743801653,1.153409090909091
6366,"[' Outfitter', ' Borjan']","['Sana Safinaz', ' Bonanza']",0.11363636363636363,0.011363636363636364,0.011363636363636364,0.1,8.8,0.010072314049586778,1.0984848484848484
6367,"[' Bonanza', ' Borjan']","['Sana Safinaz', ' Outfitter']",0.03409090909090909,0.011363636363636364,0.011363636363636364,0.33333333333333337,29.333333333333336,0.010976239669421487,1.4829545454545456
6368,['Sana Safinaz'],"[' Outfitter', ' Bonanza', ' Borjan']",0.03409090909090909,0.011363636363636364,0.011363636363636364,0.33333333333333337,29.333333333333336,0.010976239669421487,1.4829545454545456
6369,[' Outfitter'],"['Sana Safinaz', ' Bonanza', ' Borjan']",0.4772727272727273,0.011363636363636364,0.011363636363636364,0.023809523809523808,2.095238095238095,0.005940082644628099,1.012749445676275
6370,[' Bonanza'],"['Sana Safinaz', ' Outfitter', ' Borjan']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
6371,[' Borjan'],"['Sana Safinaz', ' Outfitter', ' Bonanza']",0.2727272727272727,0.011363636363636364,0.011363636363636364,0.04166666666666667,3.666666666666667,0.008264462809917356,1.0316205533596838
6372,"[' Sana Safinaz', ' Gulahmed', ' J.']",[' Bonanza'],0.011363636363636364,0.26136363636363635,0.011363636363636364,1.0,3.8260869565217392,0.008393595041322314,inf
6373,"[' Sana Safinaz', ' Gulahmed', ' Bonanza']",[' J.'],0.011363636363636364,0.4090909090909091,0.011363636363636364,1.0,2.444444444444444,0.006714876033057851,inf
6374,"[' Sana Safinaz', ' J.', ' Bonanza']",[' Gulahmed'],0.011363636363636364,0.19318181818181818,0.011363636363636364,1.0,5.176470588235294,0.009168388429752067,inf
6375,"[' Gulahmed', ' J.', ' Bonanza']",[' Sana Safinaz'],0.011363636363636364,0.07954545454545454,0.011363636363636364,1.0,12.571428571428571,0.010459710743801653,inf
6376,"[' Sana Safinaz', ' Gulahmed']","[' J.', ' Bonanza']",0.022727272727272728,0.10227272727272728,0.011363636363636364,0.5,4.888888888888888,0.009039256198347109,1.7954545454545454
6377,"[' Sana Safinaz', ' J.']","[' Gulahmed', ' Bonanza']",0.022727272727272728,0.06818181818181818,0.011363636363636364,0.5,7.333333333333334,0.00981404958677686,1.8636363636363638
6378,"[' Sana Safinaz', ' Bonanza']","[' Gulahmed', ' J.']",0.03409090909090909,0.045454545454545456,0.011363636363636364,0.33333333333333337,7.333333333333334,0.00981404958677686,1.4318181818181819
6379,"[' Gulahmed', ' J.']","[' Sana Safinaz', ' Bonanza']",0.045454545454545456,0.03409090909090909,0.011363636363636364,0.25,7.333333333333334,0.00981404958677686,1.2878787878787878
6380,"[' Gulahmed', ' Bonanza']","[' Sana Safinaz', ' J.']",0.06818181818181818,0.022727272727272728,0.011363636363636364,0.16666666666666669,7.333333333333334,0.00981404958677686,1.1727272727272728
6381,"[' J.', ' Bonanza']","[' Sana Safinaz', ' Gulahmed']",0.10227272727272728,0.022727272727272728,0.011363636363636364,0.1111111111111111,4.888888888888888,0.009039256198347109,1.0994318181818183
6382,[' Sana Safinaz'],"[' Gulahmed', ' J.', ' Bonanza']",0.07954545454545454,0.011363636363636364,0.011363636363636364,0.14285714285714288,12.571428571428573,0.010459710743801653,1.153409090909091
6383,[' Gulahmed'],"[' Sana Safinaz', ' J.', ' Bonanza']",0.19318181818181818,0.011363636363636364,0.011363636363636364,0.05882352941176471,5.176470588235294,0.009168388429752067,1.0504261363636365
6384,[' J.'],"[' Sana Safinaz', ' Gulahmed', ' Bonanza']",0.4090909090909091,0.011363636363636364,0.011363636363636364,0.027777777777777776,2.444444444444444,0.006714876033057851,1.016883116883117
6385,[' Bonanza'],"[' Sana Safinaz', ' Gulahmed', ' J.']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
6386,"[' Gulahmed', ' J.', ' Bonanza']",['Khaadi'],0.011363636363636364,0.2727272727272727,0.011363636363636364,1.0,3.666666666666667,0.008264462809917356,inf
6387,"[' Gulahmed', ' J.', 'Khaadi']",[' Bonanza'],0.011363636363636364,0.26136363636363635,0.011363636363636364,1.0,3.8260869565217392,0.008393595041322314,inf
6388,"[' Gulahmed', ' Bonanza', 'Khaadi']",[' J.'],0.03409090909090909,0.4090909090909091,0.011363636363636364,0.33333333333333337,0.8148148148148149,-0.0025826446280991736,0.8863636363636362
6389,"[' J.', ' Bonanza', 'Khaadi']",[' Gulahmed'],0.045454545454545456,0.19318181818181818,0.011363636363636364,0.25,1.2941176470588236,0.0025826446280991736,1.075757575757576
6390,"[' Gulahmed', ' J.']","[' Bonanza', 'Khaadi']",0.045454545454545456,0.09090909090909091,0.011363636363636364,0.25,2.75,0.007231404958677686,1.2121212121212122
6391,"[' Gulahmed', ' Bonanza']","[' J.', 'Khaadi']",0.06818181818181818,0.13636363636363635,0.011363636363636364,0.16666666666666669,1.2222222222222225,0.0020661157024793406,1.0363636363636364
6392,"[' Gulahmed', 'Khaadi']","[' J.', ' Bonanza']",0.06818181818181818,0.10227272727272728,0.011363636363636364,0.16666666666666669,1.6296296296296298,0.004390495867768595,1.0772727272727274
6393,"[' J.', ' Bonanza']","[' Gulahmed', 'Khaadi']",0.10227272727272728,0.06818181818181818,0.011363636363636364,0.1111111111111111,1.6296296296296298,0.004390495867768595,1.0482954545454546
6394,"[' J.', 'Khaadi']","[' Gulahmed', ' Bonanza']",0.13636363636363635,0.06818181818181818,0.011363636363636364,0.08333333333333334,1.2222222222222225,0.0020661157024793406,1.0165289256198349
6395,"[' Bonanza', 'Khaadi']","[' Gulahmed', ' J.']",0.09090909090909091,0.045454545454545456,0.011363636363636364,0.125,2.75,0.007231404958677686,1.090909090909091
6396,[' Gulahmed'],"[' J.', ' Bonanza', 'Khaadi']",0.19318181818181818,0.045454545454545456,0.011363636363636364,0.05882352941176471,1.2941176470588236,0.0025826446280991736,1.0142045454545454
6397,[' J.'],"[' Gulahmed', ' Bonanza', 'Khaadi']",0.4090909090909091,0.03409090909090909,0.011363636363636364,0.027777777777777776,0.8148148148148149,-0.0025826446280991736,0.9935064935064936
6398,[' Bonanza'],"[' Gulahmed', ' J.', 'Khaadi']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
6399,['Khaadi'],"[' Gulahmed', ' J.', ' Bonanza']",0.2727272727272727,0.011363636363636364,0.011363636363636364,0.04166666666666667,3.666666666666667,0.008264462809917356,1.0316205533596838
6400,"[' Gulahmed', ' Bonanza', ' Maria.B']",['Chenone'],0.011363636363636364,0.19318181818181818,0.011363636363636364,1.0,5.176470588235294,0.009168388429752067,inf
6401,"[' Gulahmed', ' Bonanza', 'Chenone']",[' Maria.B'],0.022727272727272728,0.13636363636363635,0.011363636363636364,0.5,3.666666666666667,0.008264462809917356,1.7272727272727273
6402,"[' Gulahmed', ' Maria.B', 'Chenone']",[' Bonanza'],0.011363636363636364,0.26136363636363635,0.011363636363636364,1.0,3.8260869565217392,0.008393595041322314,inf
6403,"[' Bonanza', 'Chenone', ' Maria.B']",[' Gulahmed'],0.011363636363636364,0.19318181818181818,0.011363636363636364,1.0,5.176470588235294,0.009168388429752067,inf
6404,"[' Gulahmed', ' Bonanza']","[' Maria.B', 'Chenone']",0.06818181818181818,0.011363636363636364,0.011363636363636364,0.16666666666666669,14.666666666666668,0.010588842975206613,1.1863636363636365
6405,"[' Gulahmed', ' Maria.B']","[' Bonanza', 'Chenone']",0.056818181818181816,0.125,0.011363636363636364,0.2,1.6,0.004261363636363637,1.09375
6406,"[' Gulahmed', 'Chenone']","[' Bonanza', ' Maria.B']",0.03409090909090909,0.03409090909090909,0.011363636363636364,0.33333333333333337,9.77777777777778,0.010201446280991736,1.4488636363636365
6407,"[' Bonanza', ' Maria.B']","[' Gulahmed', 'Chenone']",0.03409090909090909,0.03409090909090909,0.011363636363636364,0.33333333333333337,9.77777777777778,0.010201446280991736,1.4488636363636365
6408,"[' Bonanza', 'Chenone']","[' Gulahmed', ' Maria.B']",0.125,0.056818181818181816,0.011363636363636364,0.09090909090909091,1.6,0.004261363636363637,1.0375
6409,"[' Maria.B', 'Chenone']","[' Gulahmed', ' Bonanza']",0.011363636363636364,0.06818181818181818,0.011363636363636364,1.0,14.666666666666668,0.010588842975206613,inf
6410,[' Gulahmed'],"[' Bonanza', 'Chenone', ' Maria.B']",0.19318181818181818,0.011363636363636364,0.011363636363636364,0.05882352941176471,5.176470588235294,0.009168388429752067,1.0504261363636365
6411,[' Bonanza'],"[' Gulahmed', ' Maria.B', 'Chenone']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
6412,[' Maria.B'],"[' Gulahmed', ' Bonanza', 'Chenone']",0.13636363636363635,0.022727272727272728,0.011363636363636364,0.08333333333333334,3.666666666666667,0.008264462809917356,1.0661157024793388
6413,['Chenone'],"[' Gulahmed', ' Bonanza', ' Maria.B']",0.19318181818181818,0.011363636363636364,0.011363636363636364,0.05882352941176471,5.176470588235294,0.009168388429752067,1.0504261363636365
6414,"[' Gulahmed', ' Ndure', ' Bonanza']",['Limelight'],0.011363636363636364,0.056818181818181816,0.011363636363636364,1.0,17.6,0.010717975206611571,inf
6415,"[' Gulahmed', ' Ndure', 'Limelight']",[' Bonanza'],0.022727272727272728,0.26136363636363635,0.011363636363636364,0.5,1.9130434782608696,0.005423553719008265,1.4772727272727273
6416,"[' Gulahmed', ' Bonanza', 'Limelight']",[' Ndure'],0.011363636363636364,0.25,0.011363636363636364,1.0,4.0,0.008522727272727272,inf
6417,"[' Ndure', ' Bonanza', 'Limelight']",[' Gulahmed'],0.022727272727272728,0.19318181818181818,0.011363636363636364,0.5,2.588235294117647,0.006973140495867769,1.6136363636363638
6418,"[' Gulahmed', ' Ndure']","[' Bonanza', 'Limelight']",0.045454545454545456,0.03409090909090909,0.011363636363636364,0.25,7.333333333333334,0.00981404958677686,1.2878787878787878
6419,"[' Gulahmed', ' Bonanza']","[' Ndure', 'Limelight']",0.06818181818181818,0.03409090909090909,0.011363636363636364,0.16666666666666669,4.88888888888889,0.009039256198347109,1.1590909090909092
6420,"[' Gulahmed', 'Limelight']","[' Ndure', ' Bonanza']",0.022727272727272728,0.056818181818181816,0.011363636363636364,0.5,8.8,0.010072314049586778,1.8863636363636365
6421,"[' Ndure', ' Bonanza']","[' Gulahmed', 'Limelight']",0.056818181818181816,0.022727272727272728,0.011363636363636364,0.2,8.8,0.010072314049586778,1.221590909090909
6422,"[' Ndure', 'Limelight']","[' Gulahmed', ' Bonanza']",0.03409090909090909,0.06818181818181818,0.011363636363636364,0.33333333333333337,4.88888888888889,0.009039256198347109,1.397727272727273
6423,"[' Bonanza', 'Limelight']","[' Gulahmed', ' Ndure']",0.03409090909090909,0.045454545454545456,0.011363636363636364,0.33333333333333337,7.333333333333334,0.00981404958677686,1.4318181818181819
6424,[' Gulahmed'],"[' Ndure', ' Bonanza', 'Limelight']",0.19318181818181818,0.022727272727272728,0.011363636363636364,0.05882352941176471,2.588235294117647,0.006973140495867769,1.0383522727272727
6425,[' Ndure'],"[' Gulahmed', ' Bonanza', 'Limelight']",0.25,0.011363636363636364,0.011363636363636364,0.045454545454545456,4.0,0.008522727272727272,1.0357142857142856
6426,[' Bonanza'],"[' Gulahmed', ' Ndure', 'Limelight']",0.26136363636363635,0.022727272727272728,0.011363636363636364,0.04347826086956522,1.9130434782608698,0.005423553719008265,1.021694214876033
6427,['Limelight'],"[' Gulahmed', ' Ndure', ' Bonanza']",0.056818181818181816,0.011363636363636364,0.011363636363636364,0.2,17.6,0.010717975206611571,1.2357954545454546
6428,"[' Gulahmed', ' Outfitter', ' Bonanza']",[' Warda'],0.011363636363636364,0.06818181818181818,0.011363636363636364,1.0,14.666666666666668,0.010588842975206613,inf
6429,"[' Gulahmed', ' Outfitter', ' Warda']",[' Bonanza'],0.011363636363636364,0.26136363636363635,0.011363636363636364,1.0,3.8260869565217392,0.008393595041322314,inf
6430,"[' Gulahmed', ' Bonanza', ' Warda']",[' Outfitter'],0.011363636363636364,0.4772727272727273,0.011363636363636364,1.0,2.0952380952380953,0.005940082644628099,inf
6431,"[' Outfitter', ' Bonanza', ' Warda']",[' Gulahmed'],0.011363636363636364,0.19318181818181818,0.011363636363636364,1.0,5.176470588235294,0.009168388429752067,inf
6432,"[' Gulahmed', ' Outfitter']","[' Bonanza', ' Warda']",0.06818181818181818,0.022727272727272728,0.011363636363636364,0.16666666666666669,7.333333333333334,0.00981404958677686,1.1727272727272728
6433,"[' Gulahmed', ' Bonanza']","[' Outfitter', ' Warda']",0.06818181818181818,0.022727272727272728,0.011363636363636364,0.16666666666666669,7.333333333333334,0.00981404958677686,1.1727272727272728
6434,"[' Gulahmed', ' Warda']","[' Outfitter', ' Bonanza']",0.022727272727272728,0.07954545454545454,0.011363636363636364,0.5,6.285714285714286,0.009555785123966942,1.8409090909090908
6435,"[' Outfitter', ' Bonanza']","[' Gulahmed', ' Warda']",0.07954545454545454,0.022727272727272728,0.011363636363636364,0.14285714285714288,6.2857142857142865,0.009555785123966942,1.1401515151515151
6436,"[' Outfitter', ' Warda']","[' Gulahmed', ' Bonanza']",0.022727272727272728,0.06818181818181818,0.011363636363636364,0.5,7.333333333333334,0.00981404958677686,1.8636363636363638
6437,"[' Bonanza', ' Warda']","[' Gulahmed', ' Outfitter']",0.022727272727272728,0.06818181818181818,0.011363636363636364,0.5,7.333333333333334,0.00981404958677686,1.8636363636363638
6438,[' Gulahmed'],"[' Outfitter', ' Bonanza', ' Warda']",0.19318181818181818,0.011363636363636364,0.011363636363636364,0.05882352941176471,5.176470588235294,0.009168388429752067,1.0504261363636365
6439,[' Outfitter'],"[' Gulahmed', ' Bonanza', ' Warda']",0.4772727272727273,0.011363636363636364,0.011363636363636364,0.023809523809523808,2.095238095238095,0.005940082644628099,1.012749445676275
6440,[' Bonanza'],"[' Gulahmed', ' Outfitter', ' Warda']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
6441,[' Warda'],"[' Gulahmed', ' Outfitter', ' Bonanza']",0.06818181818181818,0.011363636363636364,0.011363636363636364,0.16666666666666669,14.666666666666668,0.010588842975206613,1.1863636363636365
6442,"[' Gulahmed', ' Outfitter', ' Bonanza']",['Khaadi'],0.011363636363636364,0.2727272727272727,0.011363636363636364,1.0,3.666666666666667,0.008264462809917356,inf
6443,"[' Gulahmed', ' Bonanza', 'Khaadi']",[' Outfitter'],0.03409090909090909,0.4772727272727273,0.011363636363636364,0.33333333333333337,0.6984126984126985,-0.004907024793388427,0.7840909090909091
6444,"[' Gulahmed', ' Outfitter', 'Khaadi']",[' Bonanza'],0.03409090909090909,0.26136363636363635,0.011363636363636364,0.33333333333333337,1.2753623188405798,0.0024535123966942154,1.1079545454545456
6445,"[' Outfitter', ' Bonanza', 'Khaadi']",[' Gulahmed'],0.022727272727272728,0.19318181818181818,0.011363636363636364,0.5,2.588235294117647,0.006973140495867769,1.6136363636363638
6446,"[' Gulahmed', ' Bonanza']","[' Outfitter', 'Khaadi']",0.06818181818181818,0.13636363636363635,0.011363636363636364,0.16666666666666669,1.2222222222222225,0.0020661157024793406,1.0363636363636364
6447,"[' Gulahmed', ' Outfitter']","[' Bonanza', 'Khaadi']",0.06818181818181818,0.09090909090909091,0.011363636363636364,0.16666666666666669,1.8333333333333335,0.005165289256198348,1.090909090909091
6448,"[' Gulahmed', 'Khaadi']","[' Outfitter', ' Bonanza']",0.06818181818181818,0.07954545454545454,0.011363636363636364,0.16666666666666669,2.0952380952380953,0.0059400826446281,1.1045454545454545
6449,"[' Outfitter', ' Bonanza']","[' Gulahmed', 'Khaadi']",0.07954545454545454,0.06818181818181818,0.011363636363636364,0.14285714285714288,2.095238095238096,0.0059400826446281,1.0871212121212122
6450,"[' Bonanza', 'Khaadi']","[' Gulahmed', ' Outfitter']",0.09090909090909091,0.06818181818181818,0.011363636363636364,0.125,1.8333333333333335,0.005165289256198348,1.064935064935065
6451,"[' Outfitter', 'Khaadi']","[' Gulahmed', ' Bonanza']",0.13636363636363635,0.06818181818181818,0.011363636363636364,0.08333333333333334,1.2222222222222225,0.0020661157024793406,1.0165289256198349
6452,[' Gulahmed'],"[' Outfitter', ' Bonanza', 'Khaadi']",0.19318181818181818,0.022727272727272728,0.011363636363636364,0.05882352941176471,2.588235294117647,0.006973140495867769,1.0383522727272727
6453,[' Bonanza'],"[' Gulahmed', ' Outfitter', 'Khaadi']",0.26136363636363635,0.03409090909090909,0.011363636363636364,0.04347826086956522,1.27536231884058,0.0024535123966942154,1.009814049586777
6454,[' Outfitter'],"[' Gulahmed', ' Bonanza', 'Khaadi']",0.4772727272727273,0.03409090909090909,0.011363636363636364,0.023809523809523808,0.6984126984126984,-0.004907024793388427,0.9894678492239468
6455,['Khaadi'],"[' Gulahmed', ' Outfitter', ' Bonanza']",0.2727272727272727,0.011363636363636364,0.011363636363636364,0.04166666666666667,3.666666666666667,0.008264462809917356,1.0316205533596838
6456,"[' Sana Safinaz', ' Gulahmed', ' Bonanza']",['Khaadi'],0.011363636363636364,0.2727272727272727,0.011363636363636364,1.0,3.666666666666667,0.008264462809917356,inf
6457,"[' Sana Safinaz', ' Gulahmed', 'Khaadi']",[' Bonanza'],0.022727272727272728,0.26136363636363635,0.011363636363636364,0.5,1.9130434782608696,0.005423553719008265,1.4772727272727273
6458,"[' Sana Safinaz', ' Bonanza', 'Khaadi']",[' Gulahmed'],0.011363636363636364,0.19318181818181818,0.011363636363636364,1.0,5.176470588235294,0.009168388429752067,inf
6459,"[' Gulahmed', ' Bonanza', 'Khaadi']",[' Sana Safinaz'],0.03409090909090909,0.07954545454545454,0.011363636363636364,0.33333333333333337,4.190476190476191,0.008651859504132232,1.3806818181818181
6460,"[' Sana Safinaz', ' Gulahmed']","[' Bonanza', 'Khaadi']",0.022727272727272728,0.09090909090909091,0.011363636363636364,0.5,5.5,0.009297520661157025,1.8181818181818181
6461,"[' Sana Safinaz', ' Bonanza']","[' Gulahmed', 'Khaadi']",0.03409090909090909,0.06818181818181818,0.011363636363636364,0.33333333333333337,4.88888888888889,0.009039256198347109,1.397727272727273
6462,"[' Sana Safinaz', 'Khaadi']","[' Gulahmed', ' Bonanza']",0.056818181818181816,0.06818181818181818,0.011363636363636364,0.2,2.9333333333333336,0.007489669421487604,1.1647727272727273
6463,"[' Gulahmed', ' Bonanza']","[' Sana Safinaz', 'Khaadi']",0.06818181818181818,0.056818181818181816,0.011363636363636364,0.16666666666666669,2.9333333333333336,0.007489669421487604,1.131818181818182
6464,"[' Gulahmed', 'Khaadi']","[' Sana Safinaz', ' Bonanza']",0.06818181818181818,0.03409090909090909,0.011363636363636364,0.16666666666666669,4.88888888888889,0.009039256198347109,1.1590909090909092
6465,"[' Bonanza', 'Khaadi']","[' Sana Safinaz', ' Gulahmed']",0.09090909090909091,0.022727272727272728,0.011363636363636364,0.125,5.5,0.009297520661157025,1.1168831168831168
6466,[' Sana Safinaz'],"[' Gulahmed', ' Bonanza', 'Khaadi']",0.07954545454545454,0.03409090909090909,0.011363636363636364,0.14285714285714288,4.190476190476192,0.008651859504132232,1.1268939393939394
